variance,skewness,curtosis,entropy,outlier_flag,cluster
1.1097092855616255,1.1518195718090043,-0.9755287443257504,0.3461323903373882,-0.2690624282473337,0
1.4326828350211014,1.066810357553484,-0.8949372419418834,-0.1407068721949378,-0.2690624282473337,0
1.195108761368069,-0.7751468641847921,0.1180149709861685,0.6115581288838418,-0.2690624282473337,0
1.052054156641563,1.2978540491555142,-1.253773968644469,-1.1633422117125063,-0.2690624282473337,0
-0.0407236856581085,-1.0848585974529998,0.7299279670043101,0.0862843139391263,-0.2690624282473337,0
1.370659893304065,1.3232528318386354,-1.2420793026834034,-0.9562061599666742,-0.2690624282473337,0
1.0990867648393838,0.1881658921833603,-0.1582472447565436,0.831096445733048,-0.2690624282473337,0
0.5752986542262123,-1.486261640823563,1.6294003185315056,0.2717140037909636,-0.2690624282473337,0
0.963509855621298,0.6562364785563979,-0.5008431774456097,0.2667502201939056,-0.2690624282473337,0
0.3808086860025356,1.2389425102609726,-0.8517640482358141,0.2078370629897889,-0.2690624282473337,0
0.272172446116188,1.1708771819027828,-0.8382897591937164,0.17372843599242,-0.2690624282473337,0
1.2384025218116796,-0.7867893934281288,0.2267337628455634,0.9743507607515244,-0.2690624282473337,0
0.5078945671433032,0.9807442811997394,-0.2911273089394527,-0.9314112216122876,-0.2690624282473337,0
-0.7067417579417172,1.5228974914256932,0.2617715367526302,-0.8476743504967,-0.2690624282473337,0
1.033674400391895,1.1620472695337514,-1.0181010263421204,0.2859770882524617,-0.2690624282473337,0
1.47831774312389,-0.903197639698622,0.4798100321611189,1.2689117508459276,-0.2690624282473337,0
0.7778603404986976,0.1969787583895171,-0.2408263781140303,0.8416378914782977,-0.2690624282473337,0
0.1250120973605261,0.1599374464630592,0.677255746203383,0.8490763729846137,-0.2690624282473337,0
0.3501641114189631,-1.15716842036696,1.601481036948566,-0.4507634997792872,-0.2690624282473337,0
1.67602242156614,1.5542965234406658,-1.332770743851827,-1.4064477098138315,-0.2690624282473337,0
1.866249404499969,1.0195583940651536,-0.9321475427270928,0.326905522278832,-0.2690624282473337,0
-0.0407376626590588,-1.0848585974529998,0.7299279670043101,0.0862843139391263,-0.2690624282473337,0
1.2196383980358776,1.4068472145755662,-1.210392767045812,-1.366113970633872,-0.2690624282473337,0
0.1712375337534658,1.1892188531558283,-0.7157037744951132,-0.2355702920498246,-0.2690624282473337,0
1.393512289857835,1.3599361743447274,-1.4082313848851868,-1.2371515156339778,-0.2690624282473337,0
0.0908208587858104,-1.262633030071974,1.600094317664645,-0.8166447081073616,-0.2690624282473337,0
0.2436943066799149,-0.9631660406913874,0.962411454953641,0.2555900999713413,-0.2690624282473337,0
-0.2892976590590411,1.1049085315781657,0.1730677265578264,-1.2334106932130064,-0.2690624282473337,0
2.137612877950396,1.3482936451013905,-1.3462450328939246,-0.9865643726907104,-0.2690624282473337,0
1.553129640710468,-0.8978962830446284,0.4637703124437677,1.083501244698813,-0.2690624282473337,0
-0.2424642231247626,-0.355755005132687,0.8073531270232243,0.6345018397324657,-0.2690624282473337,0
0.3643158248811602,0.2929145630476422,0.4378386618344478,0.7951269993775549,-0.2690624282473337,0
1.3456760041053712,0.9729882770918064,-0.878481506439356,0.0993100494459955,-0.2690624282473337,0
-0.4930019651592149,1.2788134852246105,0.0732470501035904,-1.7717054477384104,-0.2690624282473337,0
-0.7205091038777806,-0.1875008544791647,1.5598794584309403,0.8521793372235474,-0.2690624282473337,0
0.6965141949678461,0.7726447248268912,-0.5133190286032844,0.2289199544802885,-0.2690624282473337,0
0.7835210258835764,0.7006758251704228,-0.4345025269028362,0.228301280002974,-0.2690624282473337,0
1.1122600882350586,-0.1867951433361571,0.0494879263724131,0.932798856321659,-0.2690624282473337,0
1.4403701855437765,0.2188489853576007,-0.8133288120831412,0.7027190937272032,-0.2690624282473337,0
1.0604054147093784,1.328196219072263,-1.1943530473284607,-1.0882859669840443,-0.2690624282473337,0
1.301718336116621,1.1613483768558934,-1.0252426306543128,0.2741934976264022,-0.2690624282473337,0
-0.2278198203790668,1.2463575911114142,-1.182866389259983,-2.705664112174237,3.716609585790094,1
-0.1581765828014143,1.2586990130326086,-0.4220266757451616,-0.3813184886822821,-0.2690624282473337,0
0.1812206066822304,0.6699927319961825,0.2103011393311013,0.5923336587883761,-0.2690624282473337,0
0.8422244298749125,0.853767413947008,-0.5101503750395253,0.7926427096159355,-0.2690624282473337,0
-0.4307309316753101,1.3052691300059556,-1.2018875554377642,-3.038069755760799,3.716609585790094,1
0.5725381965385243,0.8040267106789892,-0.2148854827094843,-0.5010248061533626,-0.2690624282473337,0
1.2105533474181709,0.7084318292783559,-0.8937354185624853,0.2332602676738513,-0.2690624282473337,0
0.4155065908617004,0.2347189629938329,0.3378330894756891,0.6022559504636933,-0.2690624282473337,0
1.3551104797468358,-1.1578673130448174,0.4673295586058313,0.2834927984908424,-0.2690624282473337,0
1.6829060945341714,0.3535989028811399,-0.6866057815208406,1.045037916729339,-0.2690624282473337,0
0.9432432042433369,0.6675210383793686,-0.4455916587765899,-0.1561977137587034,-0.2690624282473337,0
0.7349160050788451,0.7229040215588725,-0.594920524865607,-0.032798533128459,-0.2690624282473337,0
1.5656390565610026,0.611439162522007,-0.8992822956981688,0.3176014254882112,-0.2690624282473337,0
1.5307314966875831,-0.188559421193676,0.0516604532505558,1.1300217286519172,-0.2690624282473337,0
0.7399826679233354,0.8297834627824767,-0.4699516941974662,0.7455131430378783,-0.2690624282473337,0
1.873342732482256,0.528543672462934,-0.8440446442219881,0.7709411436481215,-0.2690624282473337,0
0.9406225165651522,-1.0259470585584585,0.7295350632071992,1.0351247373137653,-0.2690624282473337,0
-0.4293297373300407,1.6110772919758851,-0.413708671240443,-2.820382666417356,3.716609585790094,1
0.8533710881327912,-0.2492284194805866,0.7342961327486608,0.4434944877324365,-0.2690624282473337,0
0.0177735575692104,0.6167234730131261,0.0843408043749572,0.3343487997113287,-0.2690624282473337,0
1.3322930256954415,1.6001507015732808,-1.272980030726773,-1.523660145670931,-0.2690624282473337,0
0.4710651696392149,-0.5158917730253351,0.0304667601946321,0.4354325358226253,-0.2690624282473337,0
1.7318605403626608,0.2036779003992263,-0.5933257976890979,1.3111159012363724,-0.2690624282473337,0
0.7306180772866224,0.117611824045482,0.157212902744998,0.6568316720299556,-0.2690624282473337,0
1.4534736239347,-1.020304778646973,0.3108845113914938,0.7138840098759481,-0.2690624282473337,0
0.6910631645972222,1.2996268500944703,-1.038300903911234,-0.7701721834160646,-0.2690624282473337,0
0.1939711257991581,1.0015576460695992,-0.391925622488853,-0.71559454347933,-0.2690624282473337,0
-0.1126982520517716,1.2061456928902845,-0.5428261037663136,-0.6064392636058606,-0.2690624282473337,0
1.2254737959326354,-0.7268209924353634,0.2231745166834998,0.7920240351386211,-0.2690624282473337,0
1.2899077703136017,-0.2414690061400786,-0.0740918738130001,1.4370089634805978,-0.2690624282473337,0
1.492853824112221,1.3818064013128109,-1.2393058641155617,-1.289858744360227,-0.2690624282473337,0
1.2997266134812004,-0.913425337423369,0.5152638218533621,1.0822543038918226,-0.2690624282473337,0
1.384112756718746,1.533841127991172,-1.3846571570585322,-1.562698984782093,-0.2690624282473337,0
0.6502153793199174,0.2774025548317762,-0.1936941008523671,0.7616370468575006,-0.2690624282473337,0
1.1697754471456177,1.0357692949588773,-0.915530023308108,-0.3372918863431587,-0.2690624282473337,0
-0.1385854049368796,0.7218471594606487,0.0853346198617671,0.2146568700187903,-0.2690624282473337,0
-0.0689886758298893,0.977573694905068,-0.0982439013412883,0.1414806283531754,-0.2690624282473337,0
0.2396759189066984,0.3504112704235938,0.4586163391051953,0.9650466639609036,-0.2690624282473337,0
0.8237747886204927,1.2234305020451066,-1.1048403175513697,0.0701700019718655,-0.2690624282473337,0
1.4055325106751086,0.065058503903158,-0.1053716384606415,0.9588455314092166,-0.2690624282473337,0
1.59782110124911,1.1401770425656674,-1.0056205527868327,-0.0538526490618741,-0.2690624282473337,0
0.4963984838616665,1.0001428145510092,-0.3818256837042961,-0.8607192697082923,-0.2690624282473337,0
0.9781158216143804,0.8047426495197215,-0.4733167996597809,0.9774489290642776,-0.2690624282473337,0
1.2522746952548705,0.1306691848074087,-0.1402268276619921,0.9042726873986628,-0.2690624282473337,0
-0.5510729098575492,-0.0009101464214589,1.4145281654879696,1.050649150360796,-0.2690624282473337,0
0.1503384230825026,0.8361246353718197,-0.1321075862546355,0.4782265851333006,-0.2690624282473337,0
1.2837578898954618,-0.8019604783865033,0.1518740335019027,0.8838084703854777,-0.2690624282473337,0
1.172990157364191,-0.1864422877646534,0.1595934375157288,1.0518481319059794,-0.2690624282473337,0
0.3615903096958482,0.976516832806844,-0.9709756826768768,0.0645587683404085,-0.2690624282473337,0
1.2640153760531376,0.2855165283600754,-0.159039985947185,0.7498534562314412,-0.2690624282473337,0
1.3489955418310715,1.0735265457260674,-0.9697738592974786,-0.1270384825798505,-0.2690624282473337,0
0.6998337326935467,-1.4023092886662665,1.5137479302525063,0.6593111658653943,-0.2690624282473337,0
0.9874804122510936,-0.0213655418709525,0.1623668760835705,0.8546588310589861,-0.2690624282473337,0
-0.3810496817974044,-1.1105983033936129,1.6024517404473102,-0.7391425410267262,-0.2690624282473337,0
0.8765379672079435,-0.1420012365343411,-0.1774556180376539,0.9892325196903372,-0.2690624282473337,0
0.5995487508750142,-1.4982621394872655,1.5573140277556867,0.5216354721803456,-0.2690624282473337,0
1.1790352102752033,1.5373696837062096,-1.253773968644469,-1.851078026029532,-0.2690624282473337,0
-1.1138568531221082,1.6184923728263267,0.2601999215641867,-2.1152855993260795,-0.2690624282473337,0
1.020710732010475,-1.2093637710889178,0.5269353758263625,0.0124750100176547,-0.2690624282473337,0
1.4375049003489613,-0.7381225984212086,0.2837510374027758,1.335910839590759,-0.2690624282473337,0
1.630806823491861,-0.4104288679366084,-0.1814170127920545,1.0971216750520931,-0.2690624282473337,0
1.0112063713642587,-1.1120131349122029,0.5936827973590862,0.4465974519713704,-0.2690624282473337,0
1.312760166867372,-0.2866191777459734,-0.1045812084688066,1.0270627854039542,-0.2690624282473337,0
1.0825240187132568,-0.114130760234406,0.1348404982977416,1.5938837088523543,-0.2690624282473337,0
0.6526613544862231,1.492572367671819,-1.1422817382172328,-1.7258084341888014,-0.2690624282473337,0
-0.8051398446319568,1.0188424552244213,-0.7113587207388278,-0.3211775743758979,-0.2690624282473337,0
0.929545743312025,1.3010246354501855,-1.3097974277148716,-1.359303755457232,-0.2690624282473337,0
0.8632598163051414,1.5207837672292457,-1.0995014483082743,-1.4163752770079474,-0.2690624282473337,0
1.2392061993663228,-1.0869723216494476,0.5354636994224757,0.5079901030109258,-0.2690624282473337,0
0.3746588055843957,0.645292841990919,-0.3047915785234475,0.5476821472679032,-0.2690624282473337,0
0.9746565138791768,1.3190253834457402,-1.0679998085752056,-0.6839414306864963,-0.2690624282473337,0
1.3183859097498751,0.8364826047921858,-0.6226317985559586,0.9253603748153432,-0.2690624282473337,0
0.4668720693541194,0.853767413947008,-0.6212450792720378,-0.1952845121316725,-0.2690624282473337,0
0.7293601472010938,0.1712220062860298,-0.5166864452644054,0.5017889704592388,-0.2690624282473337,0
1.20590599460219,0.9387766282025284,-0.7483841256195146,0.6276820327034641,-0.2690624282473337,0
0.580819569601588,0.8329540490771481,-0.3661811789828623,0.7957456738548694,-0.2690624282473337,0
0.856480970844237,-0.2047856636339868,0.2025586233292099,1.4555691978000325,-0.2690624282473337,0
0.1690920641075919,-0.972677799575402,0.7463605905187722,0.4186899575256885,-0.2690624282473337,0
1.0547097868221238,1.496441846644348,-1.1141544487417048,-1.4101405729729952,-0.2690624282473337,0
1.266845718745577,1.447775051637428,-1.2909842694296787,-1.7214921006261426,-0.2690624282473337,0
