PC1,PC2
-1.6748364837388907,0.5027933135697916
-1.7947880143112798,0.34229914654470933
0.11830187891339432,1.3195855721473793
-2.2227416372493036,-0.6246005082603224
1.0002483464327776,0.5125077494490502
-2.3009944340505486,-0.3415948940878736
-0.5210517903828934,1.1471059140017983
1.5946128168870313,1.0882081392347223
-1.066831195655818,0.5456453366963351
-1.4173686276582143,0.05701924632546291
-1.3384031224648747,0.0030892704761466224
0.25141601028373034,1.6002075443800683
-1.2128900354867382,-0.5674455941771253
-0.7349888088079339,-1.1800859138029092
-1.6918993396990336,0.42093198670121396
0.44750263940158513,1.961271729770607
-0.4589573137170771,0.9997119510261051
0.3553277030757312,0.7725295422794224
1.3185711078853686,0.3937609270165134
-2.692083053384813,-0.5817927693737959
-1.8477961117923785,0.8749477674966153
1.0002533542439436,0.5125013455208192
-2.3613195101639346,-0.7151545565665713
-1.3239529404042498,-0.3236573803365476
-2.4899079313907606,-0.5456962588409089
1.3945016258477032,0.05064282690990562
1.005253785930538,0.741000624916634
-0.7796756562546345,-1.1468297481979284
-2.6597507157822666,-0.024462911702283794
0.3691166703071834,1.864887224586188
0.8165567500267914,0.604729234264264
0.03670011893901169,0.7937448281061327
-1.6496355667931368,0.4950766974635879
-0.9796066956379054,-1.6661125915203134
1.394039245608019,0.5367078964602422
-1.0533579863836153,0.36456998382419026
-0.9955584580035531,0.4285394759164006
-0.1634916314651915,1.3387679643421444
-1.0856401416700467,1.1658718887475341
-2.191320808203037,-0.5734922969538494
-1.7943397381514683,0.5353444150121358
-0.5734452342867196,-4.184394812786113
-1.097872090660355,-0.5762408030515697
-0.2943750216508668,0.4525171619698609
-1.0321422706605445,0.7992058599840218
-0.6156149111482851,-4.524516219562962
-0.9984272066129719,-0.18718904642660344
-1.430880719493053,0.5971584259653979
-0.04940113652519915,0.6935479051491145
0.42374736712745925,1.2921699925139394
-1.1011353755256532,1.4847278861287576
-1.1209924479652433,0.24419194532718547
-1.142951820131775,0.20972671036156626
-1.488251833297514,0.8443412457954278
-0.26982050810738933,1.6675094829134867
-0.9672174874226347,0.7288038668873592
-1.4225819005276636,1.3248993086871204
0.8132241677626159,1.6021945293390902
-0.2670665746690368,-4.408250500786257
0.2785528238683132,0.9411002020261093
-0.3357869061404048,0.20599975696948153
-2.583416098732273,-0.8291813701514724
0.13915116721874396,0.7897906574361747
-0.9204421769969806,1.7378954002985474
-0.19348578006732853,0.8965210987321183
0.3047457758410609,1.587629234413153
-1.8812680537623814,-0.5052809146980468
-1.1283931700824028,-0.5739372776235993
-1.204537652378561,-0.7041831521603292
0.18137138132607036,1.4515858598927203
-0.16535184676474646,1.7761671794866971
-2.4464647045398866,-0.532180130161058
0.49981904467133204,1.755344006254772
-2.6399887424073336,-0.8212087934214155
-0.44741769983509516,0.8668335492072226
-1.736454851509937,0.0931025554983468
-0.3644395047532062,0.02291846482028152
-0.6627003552203216,-0.07701697863775939
0.09659550003220506,0.8397173423585029
-1.74970817322557,0.15338815167638203
-0.5014664188757649,1.4127652078220552
-1.945036284816267,0.4511446445577839
-1.2601764987677078,-0.5347248062916912
-0.9916957554477653,1.004944039969274
-0.5167366170755742,1.284723964716474
1.1796844637723982,0.691629567064399
-0.6103351280570133,0.29291904706609806
0.17944296660454176,1.557897909477878
-0.09366555016224962,1.4556228972909393
-1.362518827335832,0.013485836035502083
-0.653403370109648,1.1398346662108325
-1.8112432064249882,0.30695332091322597
1.5127686941169778,1.383232734484824
-0.16136060544320438,1.189317004492105
1.4941134236973517,-0.15336235408548826
-0.2307226623217754,1.243543191736833
1.6013215435515171,1.2709847821299445
-2.549393115052352,-1.1074874491628803
-0.9101327909541016,-2.2694682883044712
0.5525464640559128,0.9692829874140511
0.262493447172807,1.9316921019548752
-0.3270049581687539,1.7368550419012971
0.6315682927536733,1.2426664119532782
-0.25198257887578757,1.5135915124115997
-0.004279003811668552,1.7677348123916976
-2.2412018670644924,-1.2429034648487407
-0.8917897955453447,-0.7833838400327244
-2.255701294859177,-0.8205749202614641
-2.242079701595093,-0.9374893357386203
0.5130204806434245,1.379150380742086
-0.6717168562191596,0.48522174059634765
-1.9939819303952535,-0.3228458661134394
-1.2333833822068272,1.1069345744837973
-1.1718837552062136,-0.0628411410641655
-0.6654903932677833,0.7324749638376894
-1.3903643761653686,0.8138188164387895
-0.8384698806774901,0.6961569442684885
0.14083130516922326,1.5974687258219775
0.9403474652947093,0.8088764533337565
-2.3043226004223456,-0.8397121222068294
-2.5250029340587425,-0.9554504561909576
-0.9142382238319422,-1.8178602805151114
1.1574788505702733,0.5816751208052825
-1.1556802565579505,-1.8137079585661093
-1.1526248101185002,0.7480238377621233
-1.0369337408390809,-2.3869453032319154
0.17296839772497422,1.2348190708417295
-0.44920582685497795,1.8353963865915677
-0.09966149601557364,1.4870655974512315
0.566304764814407,1.194385807901583
-1.9824600059489597,0.39082182727248804
-0.6776934079140664,0.745562716659884
-0.28667853699046303,0.22130338680470055
-1.1384464390101021,-1.8460757154137657
-2.4696999201348033,-0.7469669590231754
-2.62865933921543,-0.4261099328705232
-1.839567220243853,0.5580543814504382
-2.629156213193128,-0.614929507371161
0.4726179862134359,1.2800178785196166
0.36972821242150194,0.539397128277502
-0.9235208221300212,1.2079815534734417
0.4591750911618517,1.6212814664954678
-2.3746911273899025,-0.7975284953004538
0.6523438285377132,0.46759105853267946
-0.17021102751368142,1.6760154404317928
0.7191897539484267,1.305806511493551
-0.3260101108413095,1.2700977494282615
-1.245840405421133,-0.22945793527178066
-1.80718825702175,0.29832005143726453
-0.8381253534463103,-1.3864300126969547
-0.44172543084858684,1.7206561068911792
-2.5557332395323353,-1.198051026880425
-1.2059369871209826,-0.3049123785745708
0.5839318285043029,0.9842186248741378
1.0637580492207508,1.2721446440379152
0.344690250947822,1.3704677990579832
0.6703164120428254,0.9353426937300303
-0.18787164842692505,0.6717983082647584
-1.062490699661506,1.4069958900725126
-1.802954007831864,0.23684223274768273
-1.0689218378468754,-1.076459122890762
-1.9584226153286886,-0.6964783464985099
-0.5393731841084696,1.7665342354690126
0.2426050930340132,1.4474919224367233
-1.237581956626503,-0.3236301563527741
-1.2921170098712162,-0.5708997513388201
-1.1128855815651517,-2.046804999705582
-1.0296615163527725,-0.6014368101740545
0.11277915848775356,0.43878301669383757
0.21999020672618788,1.6536499419254118
1.5067024020281075,0.6348402997343933
-1.116871394928417,-2.0081080934308715
-0.02502642835781325,0.8613689189901836
0.4563205010964541,1.2731036275794343
-1.9589364844180404,-1.86400778033988
-1.2141576471467181,0.7325103345543021
1.4587651036144096,0.8124001056304674
-1.9020379781711436,-0.5378225427970798
-0.41891505316913197,0.5920213841234155
1.3571721376316108,0.6749343376663363
-0.8664956015637993,-1.4072682598323019
-1.254061617575948,0.3336645310064472
-0.9401833349726143,-1.9029126097588194
-1.004700125768773,-1.5990611464336244
0.6102251780025966,1.2487035893088239
-0.7873860206508787,0.5274973848347779
0.2771314190816922,1.5475777109155016
1.0896283924818593,1.0905548505495546
-2.46540180866112,-0.9099091375813455
0.5355266897572343,1.0080762787524093
-0.6628565714782992,1.4224051253282806
-0.07337009948528615,-4.866857767540124
-1.5191175034541826,0.5277791929434291
-0.938555821333852,-0.12542050615434286
0.2348993303789362,1.6744682820004542
-1.6723902608812253,1.043715731149294
-0.7437980132206327,-1.4244781870107674
0.4400292904999495,1.4628983779488083
-0.6156161631010768,-4.524514618580904
-2.434397869259534,-0.7775420082465362
-0.7784781764953227,-0.0005924987286507247
-0.6371497930682374,1.6921372725355606
-1.573634119480145,0.9030142407688132
-1.80209151253457,-0.007813739381005358
-1.1948068868902657,-0.12122110298243088
0.5588643645992071,0.7351141603476
-2.4507753992273407,-0.7265299265911764
-2.4712276477914754,-1.108865245193456
-1.6996660563783654,0.07382286254977367
0.49567048868995195,0.7680785322889817
-0.34179546488478146,1.4137113191036381
-1.0287998386195891,1.8157416057668507
-0.40263663205034333,0.5369226970822664
0.5494819843145051,0.622834576053617
-0.8545541009847604,-1.0519120207189658
-1.7792336532005926,-2.1584186290659244
-0.8227805016472025,-1.5529605165511986
-0.9539648488811328,0.6659457995039051
0.6460468630613542,0.5532547024201093
-2.6122776769447893,-0.692193017562188
0.10683246046169735,0.18661129649840086
0.26928967986035846,0.905313121064671
-1.3306113184063817,-2.2146220202349043
0.2121225129714426,1.0641701845208584
-0.575775696484074,1.96270920015448
1.1772964137700017,0.671294916106905
-0.9252905582218992,-2.1776264122552345
0.421062768969307,0.8537735827837256
1.1402313390808143,0.8460065119389653
-0.4352385543309373,0.9946997323746906
-0.09355804301119292,0.7513833150744271
-0.8837810568254184,-1.8526864355810508
0.26704571514830405,1.6420179363718326
-0.19148490861633888,1.6900924935690531
-1.9127323807982146,-0.5876800306972307
-1.1458314275863177,0.7784947281045725
1.2221211969357868,0.586563084656712
-0.3286707880997759,0.5114401895874365
-1.095440702426558,0.6494967534266682
-1.7583397210662053,-0.061916986652676066
0.16043195563200527,1.5725404495131932
0.599545342958361,1.2302248859940725
0.6051747329207592,0.8681462720623159
0.008670681971674577,0.4061351595656546
-1.3323987681281688,-0.43084705320573974
0.37331068391216793,1.5007794901430354
-1.6738111151272717,-1.3448931968500375
-1.2213701245597208,-0.45535413365348537
-0.991607323308664,1.577083674558327
-2.5682734245578263,-1.0782345631987906
0.605481729507379,1.9447163063901847
0.2959666271466138,1.2517743832686028
-0.6377397780526894,0.8779618072701068
-0.24678846820558964,1.4252741132555795
-0.2080789037800058,1.040160577512875
-1.4435166840185218,0.445091061838324
-0.44963615860398315,1.1588121102857112
-1.2908017595824313,-0.3814848854123141
-1.841870410298471,0.5460492882493247
-1.0955882576650824,0.2916582302365137
-0.3939185795315562,0.5977661037023262
-1.0265139299897579,-0.4746289176535457
-2.4047142589493173,-0.8627968897482772
-0.650966415199617,1.7289261625960393
-2.488610345849432,-1.0281675707822433
-2.4594452668236286,-0.2575575121746672
-0.08084375533391143,1.6283891601229357
-0.9488632767182061,0.7729355504214445
-0.4783528715125097,1.7341355672694123
-1.28765041734744,0.624740694553452
-0.3121252512725735,1.3478632988959656
1.352158839798707,0.4511760957496112
-1.3876187049152766,-0.3849424572890901
-1.267238365916511,-0.5608515274766235
1.2585458741273037,0.9819359851346625
0.20030249554712284,1.5005370723759257
0.5764785761754248,1.1085054017268046
1.316053277630569,0.9533986036928598
1.523840866502315,0.917146081096983
1.2892025540101129,0.47582527018436077
-1.6821226228148602,-1.1906219407291994
0.3992009486423291,0.7472408070462615
